154,  -1134.771569,  -279.562144,  -368.010435,  0.012485,  0.013809,  0.012528,  0.022440,  1.558819e-04,  -9.178539e-06,  2.754599e-06,  -9.178539e-06,  1.906989e-04,  -1.113074e-05,  2.754599e-06,  -1.113074e-05,  1.569509e-04
136,  -2185.739842,  262.168338,  -367.983407,  0.016524,  0.016309,  0.016603,  0.028543,  2.730384e-04,  5.764165e-06,  -1.409383e-06,  5.764165e-06,  2.659981e-04,  2.512123e-06,  -1.409383e-06,  2.512123e-06,  2.756580e-04
137,  -2144.091524,  359.339459,  -368.011381,  0.016812,  0.016499,  0.016908,  0.028995,  2.826306e-04,  7.654747e-06,  -1.811501e-06,  7.654747e-06,  2.722168e-04,  3.423072e-06,  -1.811501e-06,  3.423072e-06,  2.858714e-04
138,  -1934.944158,  356.579868,  -368.022198,  0.016420,  0.016195,  0.016464,  0.028337,  2.696254e-04,  4.284494e-06,  -1.014871e-06,  4.284494e-06,  2.622920e-04,  2.204312e-06,  -1.014871e-06,  2.204312e-06,  2.710759e-04
139,  -1899.946883,  333.208303,  -368.028407,  0.016266,  0.016089,  0.016298,  0.028090,  2.645690e-04,  3.245071e-06,  -7.746670e-07,  3.245071e-06,  2.588624e-04,  1.712686e-06,  -7.746670e-07,  1.712686e-06,  2.656279e-04
144,  -1515.899075,  328.117662,  -368.028662,  0.015635,  0.015673,  0.015633,  0.027102,  2.444684e-04,  -4.311289e-07,  1.030957e-07,  -4.311289e-07,  2.456565e-04,  -3.175632e-07,  1.030957e-07,  -3.175632e-07,  2.444044e-04
145,  -1484.487785,  252.992014,  -367.904301,  0.015269,  0.015450,  0.015260,  0.026546,  2.331312e-04,  -1.999607e-06,  4.904003e-07,  -1.999607e-06,  2.386923e-04,  -1.521868e-06,  4.904003e-07,  -1.521868e-06,  2.328601e-04
146,  -1407.099284,  279.060240,  -368.021977,  0.015275,  0.015459,  0.015270,  0.026561,  2.333329e-04,  -1.810289e-06,  4.401070e-07,  -1.810289e-06,  2.389794e-04,  -1.501728e-06,  4.401070e-07,  -1.501728e-06,  2.331675e-04
147,  -1357.114505,  278.439173,  -368.020250,  0.015208,  0.015422,  0.015204,  0.026463,  2.312906e-04,  -1.957714e-06,  4.760494e-07,  -1.957714e-06,  2.378398e-04,  -1.723993e-06,  4.760494e-07,  -1.723993e-06,  2.311692e-04
174,  -1282.164907,  250.365555,  -368.015043,  0.014993,  0.015300,  0.014992,  0.026147,  2.247948e-04,  -2.514347e-06,  6.172893e-07,  -2.514347e-06,  2.340943e-04,  -2.439316e-06,  6.172893e-07,  -2.439316e-06,  2.247574e-04
155,  -1172.635882,  276.031698,  -368.024158,  0.014988,  0.015306,  0.014992,  0.026147,  2.246368e-04,  -2.157795e-06,  5.251333e-07,  -2.157795e-06,  2.342795e-04,  -2.458848e-06,  5.251333e-07,  -2.458848e-06,  2.247743e-04
156,  -1122.703806,  275.393827,  -368.018560,  0.014936,  0.015280,  0.014944,  0.026075,  2.230912e-04,  -2.125860e-06,  5.174695e-07,  -2.125860e-06,  2.334855e-04,  -2.631873e-06,  5.174695e-07,  -2.631873e-06,  2.233139e-04
224,  231.841056,  208.416216,  -368.033571,  0.014857,  0.015215,  0.014853,  0.025939,  2.207317e-04,  3.143078e-06,  -7.829495e-07,  3.143078e-06,  2.314927e-04,  -2.892519e-06,  -7.829495e-07,  -2.892519e-06,  2.206015e-04
159,  256.437625,  316.083921,  -368.016504,  0.015361,  0.015514,  0.015359,  0.026693,  2.359620e-04,  1.367132e-06,  -3.282355e-07,  1.367132e-06,  2.406734e-04,  -1.219514e-06,  -3.282355e-07,  -1.219514e-06,  2.358868e-04
160,  576.821072,  316.999794,  -368.024140,  0.015813,  0.015784,  0.015816,  0.027374,  2.500537e-04,  -4.091005e-07,  9.819083e-08,  -4.091005e-07,  2.491216e-04,  2.607204e-07,  9.819083e-08,  2.607204e-07,  2.501452e-04
158,  233.012112,  -241.591003,  -367.987437,  0.012934,  0.014005,  0.012914,  0.023026,  1.672856e-04,  1.035024e-05,  -3.057441e-06,  1.035024e-05,  1.961527e-04,  -9.510237e-06,  -3.057441e-06,  -9.510237e-06,  1.667674e-04
157,  258.229878,  -349.199845,  -367.986771,  0.012537,  0.013721,  0.012502,  0.022400,  1.571882e-04,  1.227689e-05,  -3.795270e-06,  1.227689e-05,  1.882682e-04,  -1.092636e-05,  -3.795270e-06,  -1.092636e-05,  1.563016e-04
161,  578.659778,  -348.299566,  -367.987906,  0.013193,  0.013970,  0.013045,  0.023225,  1.740566e-04,  1.342356e-05,  -4.148120e-06,  1.342356e-05,  1.951744e-04,  -8.540513e-06,  -4.148120e-06,  -8.540513e-06,  1.701760e-04
164,  1761.801671,  278.905321,  -368.023728,  0.017978,  0.017676,  0.018405,  0.031215,  3.232014e-04,  -2.194057e-05,  5.334300e-06,  -2.194057e-05,  3.124408e-04,  6.800427e-06,  5.334300e-06,  6.800427e-06,  3.387584e-04
165,  1811.770567,  279.709653,  -368.020737,  0.018089,  0.017798,  0.018555,  0.031436,  3.272256e-04,  -2.343376e-05,  5.695763e-06,  -2.343376e-05,  3.167511e-04,  7.109238e-06,  5.695763e-06,  7.109238e-06,  3.442722e-04
166,  1978.061744,  375.014212,  -368.021924,  0.018762,  0.018443,  0.019400,  0.032688,  3.520235e-04,  -3.183021e-05,  7.493824e-06,  -3.183021e-05,  3.401543e-04,  9.020140e-06,  7.493824e-06,  9.020140e-06,  3.763440e-04
167,  2100.003747,  376.567293,  -368.013250,  0.019031,  0.018767,  0.019779,  0.033251,  3.621951e-04,  -3.596524e-05,  8.462930e-06,  -3.596524e-05,  3.521870e-04,  9.721943e-06,  8.462930e-06,  9.721943e-06,  3.912151e-04
171,  2238.601138,  258.042223,  -368.003920,  0.018967,  0.018874,  0.019806,  0.033291,  3.597403e-04,  -3.655503e-05,  8.950682e-06,  -3.655503e-05,  3.562415e-04,  9.389271e-06,  8.950682e-06,  9.389271e-06,  3.922887e-04
172,  2334.484717,  226.478312,  -368.016066,  0.019088,  0.019081,  0.020016,  0.033602,  3.643377e-04,  -3.882431e-05,  9.610335e-06,  -3.882431e-05,  3.640966e-04,  9.640221e-06,  9.610335e-06,  9.640221e-06,  4.006554e-04
173,  2340.381633,  -223.423390,  -368.043983,  0.017862,  0.018088,  0.018595,  0.031496,  3.190451e-04,  -2.405495e-05,  7.053234e-06,  -2.405495e-05,  3.271781e-04,  5.960963e-06,  7.053234e-06,  5.960963e-06,  3.457600e-04
170,  2245.313148,  -257.902743,  -368.046398,  0.017542,  0.017712,  0.018149,  0.030835,  3.077297e-04,  -1.996349e-05,  5.937549e-06,  -1.996349e-05,  3.137005e-04,  5.115666e-06,  5.937549e-06,  5.115666e-06,  3.293791e-04
169,  2139.451793,  -344.571007,  -368.048841,  0.017064,  0.017186,  0.017507,  0.029884,  2.911723e-04,  -1.423244e-05,  4.391280e-06,  -1.423244e-05,  2.953725e-04,  3.790873e-06,  4.391280e-06,  3.790873e-06,  3.064893e-04
168,  1957.531416,  -347.013517,  -368.041697,  0.016602,  0.016643,  0.016865,  0.028932,  2.756172e-04,  -8.875602e-06,  2.741405e-06,  -8.875602e-06,  2.770018e-04,  2.535903e-06,  2.741405e-06,  2.535903e-06,  2.844288e-04
163,  1814.013390,  -275.404601,  -368.034464,  0.016430,  0.016425,  0.016616,  0.028563,  2.699422e-04,  -6.861809e-06,  2.055771e-06,  -6.861809e-06,  2.697830e-04,  2.079764e-06,  2.055771e-06,  2.079764e-06,  2.761018e-04
162,  1744.083466,  -276.345802,  -368.030580,  0.016253,  0.016241,  0.016386,  0.028221,  2.641687e-04,  -5.013096e-06,  1.502491e-06,  -5.013096e-06,  2.637545e-04,  1.565840e-06,  1.502491e-06,  1.565840e-06,  2.685097e-04
